gene_id	gene_symbol	cluster
FBgn0051810	CG31810	2
FBgn0051812	Tsen2	2
FBgn0051815	CG31815	3
FBgn0051849	Mgat3	2
FBgn0051852	Tap42	2
FBgn0051855	CG31855	2
FBgn0051864	Qtzl	2
FBgn0051865	Ada1-1	2
FBgn0051866	Ada1-2	2
FBgn0051869	CG31869	2
FBgn0051875	CG31875	2
FBgn0051897	CG31897	2
FBgn0051898	CG31898	2
FBgn0051908	CG31908	2
FBgn0051915	CG31915	2
FBgn0051922	Snrnp20	2
FBgn0051935	Rab3GAP1	2
FBgn0051950	Sbat	2
FBgn0051953	CR31953	2
FBgn0051955	CG31955	2
FBgn0051957	CG31957	2
FBgn0051961	Tbcc	2
FBgn0051973	Cda5	1
FBgn0051989	Cap-D3	2
FBgn0052022	CG32022	2
FBgn0052027	lncRNA:CR32027	2
FBgn0052029	Cpr66D	2
FBgn0052039	Svip	2
FBgn0052055	CG32055	2
FBgn0052056	scramb1	2
FBgn0052062	Rbfox1	2
FBgn0052066	cyri	2
FBgn0052068	Adi1	2
FBgn0052069	CG32069	2
FBgn0052075	CG32075	2
FBgn0052076	Alg10	2
FBgn0052082	IRSp53	2
FBgn0052088	sunn	1
FBgn0052091	CG32091	2
FBgn0052095	CG32095	2
FBgn0052099	CG32099	2
FBgn0052100	CG32100	2
FBgn0052102	CG32102	2
FBgn0052103	SCaMC	2
FBgn0052104	CG32104	2
FBgn0052109	CG32109	2
FBgn0052110	CG32110	2
FBgn0052111	lncRNA:CR32111	2
FBgn0052112	CG32112	2
FBgn0052113	Vps13D	2
FBgn0052133	Ptip	2
FBgn0052137	BicDR	2
FBgn0052141	saturn	2
FBgn0052150	meru	2
FBgn0052163	CG32163	2
FBgn0052170	CG32170	2
FBgn0052176	CG32176	2
FBgn0052177	Ndfip	2
FBgn0052179	Krn	2
FBgn0052190	NUCB1	2
FBgn0052195	CG32195	2
FBgn0052196	CG32196	2
FBgn0052198	CG32198	3
FBgn0052202	CG32202	2
FBgn0052205	hpRNA:LINR-1	2
FBgn0052207	hpRNA:LINR-3	2
FBgn0052218	lncRNA:CR32218	2
FBgn0052221	CG32221	2
FBgn0052230	ND-MLRQ	2
FBgn0052240	CG32240	2
FBgn0052241	CG32241	1
FBgn0052243	CG32243	2
FBgn0052248	CG32248	2
FBgn0052249	CG32249	1
FBgn0052250	PMP34	2
FBgn0052251	Claspin	2
FBgn0052262	CG32262	2
FBgn0052264	CG32264	2
FBgn0052267	Tom5	2
FBgn0052278	CG32278	2
FBgn0052280	CG32280	2
FBgn0052281	CG32281	2
FBgn0052284	CG32284	2
FBgn0052296	Mrtf	2
FBgn0052302	CG32302	1
FBgn0052311	zormin	2
FBgn0052313	CG32313	2
FBgn0052318	CG32318	2
FBgn0052343	Atac3	2
FBgn0052344	CG32344	2
FBgn0052350	Vps11	2
FBgn0052354	CG32354	2
FBgn0052364	tut	2
FBgn0052368	lncRNA:CR32368	2
FBgn0052369	CG32369	2
FBgn0052373	CG32373	2
FBgn0052380	SMSr	2
FBgn0052409	CG32409	2
FBgn0052412	QC	2
FBgn0052418	vito	2
FBgn0052423	shep	2
FBgn0052425	CG32425	2
FBgn0052428	CG32428	2
FBgn0052438	SMC5	2
FBgn0052441	EMC10	2
FBgn0052442	Arv1	2
FBgn0052446	Atox1	2
FBgn0052447	CG32447	2
FBgn0052448	CG32448	2
FBgn0052451	SPoCk	2
FBgn0052452	CG32452	2
FBgn0052459	CG32459	2
FBgn0052473	CG32473	2
FBgn0052475	mthl8	2
FBgn0052476	mthl14	2
FBgn0052479	Usp10	2
FBgn0052484	Sk2	2
FBgn0052485	CG32485	2
FBgn0052495	Gss2	2
FBgn0052496	CR32496	2
FBgn0052499	Cda4	2
FBgn0052512	CG32512	2
FBgn0052521	Mnr	2
FBgn0052528	parvin	2
FBgn0052529	Hers	2
FBgn0052533	CG32533	2
FBgn0052536	CG32536	2
FBgn0052537	CG32537	2
FBgn0052549	Nt5b	2
FBgn0052554	CG32554	2
FBgn0052564	CG32564	1
FBgn0052576	CG32576	2
FBgn0052579	Xkr	2
FBgn0052581	sordd2	2
FBgn0052582	lncRNA:CR32582	2
FBgn0052590	CG32590	2
FBgn0052594	be	2
FBgn0052603	CG32603	1
FBgn0052625	CG32625	2
FBgn0052626	AMPdeam	2
FBgn0052636	lncRNA:CR32636	2
FBgn0052638	CG32638	2
FBgn0052640	CG32640	2
FBgn0052641	CG32641	2
FBgn0052649	Coq8	2
FBgn0052654	Sec16	2
FBgn0052666	Drak	2
FBgn0052669	CG32669	2
FBgn0052672	Atg8a	2
FBgn0052675	Tango5	2
FBgn0052676	stx	2
FBgn0052685	ZAP3	2
FBgn0052699	LPCAT	2
FBgn0052702	Cubn	2
FBgn0052706	CG32706	2
FBgn0052707	APC4	2
FBgn0052708	CG32708	2
FBgn0052712	CG32712	3
FBgn0052732	Setd3	2
FBgn0052745	CR32745	2
FBgn0052755	CG32755	2
FBgn0052756	CG32756	2
FBgn0052758	Snx27	2
FBgn0052767	CG32767	2
FBgn0052772	CG32772	2
FBgn0052783	Gem4c	2
FBgn0052786	Gem4b	2
FBgn0052801	CG32801	2
FBgn0052803	Ldaf1	2
FBgn0052808	CG32808	2
FBgn0052813	CG32813	2
FBgn0052817	CG32817	2
FBgn0052823	Sdic3	2
FBgn0052829	CG32829	2
FBgn0052831	CG33695	2
FBgn0052843	Dh31-R	2
FBgn0052847	CG32847	2
FBgn0052856	CG32856	2
FBgn0052857	CG32857	2
FBgn0052865	lncRNA:alphagamma-element:CR32865	1
FBgn0052939	CG32939	2
FBgn0052982	CG32982	2
FBgn0053002	mRpL27	2
FBgn0053051	Polr3G	2
FBgn0053052	Gorab	2
FBgn0053054	Targ1	2
FBgn0053056	Targ2	2
FBgn0053062	CG33062	2
FBgn0053082	Rpp21	2
FBgn0053087	LRP1	2
FBgn0053094	Synd	2
FBgn0053096	CG33096	2
FBgn0053099	CG33099	2
FBgn0053100	eIF4EHP	2
FBgn0053107	CG33107	2
FBgn0053108	CG33108	2
FBgn0053111	CG33111	2
FBgn0053113	Rtnl1	2
FBgn0053116	CG33116	2
FBgn0053129	Tmem214	2
FBgn0053137	CG33137	2
FBgn0053138	Agbe	2
FBgn0053144	CG33144	2
FBgn0053145	GalT1	2
FBgn0053155	CG33155	2
FBgn0053156	Nadk1b	2
FBgn0053158	CG33158	2
FBgn0053169	CG33169	2
FBgn0053170	CG33170	2
FBgn0053172	CG33172	2
FBgn0053180	Ranbp16	2
FBgn0053181	CG33181	2
FBgn0053182	Kdm4B	2
FBgn0053189	CG33189	2
FBgn0053191	CG33191	2
FBgn0053193	sav	2
FBgn0053194	CheA29a	2
FBgn0053196	dpy	2
FBgn0053198	pen-2	2
FBgn0053200	VepD	2
FBgn0053207	pxb	2
FBgn0053208	Mical	2
FBgn0053213	Boh1	2
FBgn0053217	CG33217	2
FBgn0053218	lncRNA:CR33218	2
FBgn0053222	CR33222	2
FBgn0053225	CG33225	2
FBgn0053229	CG33229	2
FBgn0053230	CG33230	2
FBgn0053260	Tsen34	2
FBgn0053276	Urm1	2
FBgn0053285	CG33285	2
FBgn0053290	CG33290	3
FBgn0053293	CG33293	2
FBgn0053302	Cpr31A	2
FBgn0053303	CG33303	2
FBgn0053318	CR33318	2
FBgn0053329	Sp212	2
FBgn0053333	CG33333	3
FBgn0053460	CG33460	1
FBgn0053465	CG33465	1
FBgn0053469	CG33469	2
FBgn0053474	Pex11g	1
FBgn0053487	CR33487	2
FBgn0053493	CG33493	2
FBgn0053497	Sdic2	2
FBgn0053499	Sdic4	2
FBgn0053500	CG33500	3
FBgn0053502	CG33502	2
FBgn0053504	snRNA:U7	2
FBgn0053505	U3-55K	2
FBgn0053506	CG33506	2
FBgn0053508	ppk13	2
FBgn0053509	CG33509	2
FBgn0053510	CG33510	2
FBgn0053511	CG33511	2
FBgn0053523	CG33523	2
FBgn0053526	PNUTS	2
FBgn0053552	CG33552	2
FBgn0053554	Nipped-A	2
FBgn0053556	form3	2
FBgn0053558	mim	2
FBgn0053635	CG33635	2
FBgn0053687	CG33687	2
FBgn0053723	CG33723	2
FBgn0053774	CG33774	2
FBgn0053795	CG33795	2
FBgn0053813	His1:CG33813	3
FBgn0053867	His-Psi:CR33867	2
FBgn0053868	His2B:CG33868	3
FBgn0053928	CG33928	2
FBgn0053963	lncRNA:CR33963	2
FBgn0053969	CG33969	2
FBgn0053970	osy	2
FBgn0053971	Ir62a	2
FBgn0053977	Dpm3	2
FBgn0053987	lncRNA:CR33987	2
FBgn0053993	Egfrap	2
FBgn0054001	CG34001	2
FBgn0054002	CG34002	3
FBgn0054006	lncRNA:CR34006	2
FBgn0054008	CG34008	2
FBgn0054015	CG34015	2
FBgn0054038	CG34038	2
FBgn0054039	CG34039	2
FBgn0054046	lncRNA:CR34046	2
FBgn0054054	CG34054	2
FBgn0054056	CG34056	2
FBgn0054057	CG34057	2
FBgn0058002	ND-AGGG	2
FBgn0058005	CR40005	2
FBgn0058045	CG40045	2
FBgn0058068	CR40068	2
FBgn0058160	Sph242	2
FBgn0058191	CG40191	3
FBgn0058198	CG40198	2
FBgn0058263	MFS17	2
FBgn0058354	CR40354	2
FBgn0058439	CG40439	2
FBgn0058469	lncRNA:CR40469	2
FBgn0060291	snoRNA:CD22b	2
FBgn0060292	snoRNA:CD22a	2
FBgn0060296	pain	2
FBgn0061198	HSPC300	2
FBgn0061200	Nup153	2
FBgn0061469	Ube3a	2
FBgn0061476	Zwilch	2
FBgn0061492	loj	2
FBgn0061515	endos	2
FBgn0062413	Ctr1A	2
FBgn0062440	EMRE	2
FBgn0062442	Cisd	2
FBgn0062449	CG13197	2
FBgn0062928	hpRNA:LINR-2	2
FBgn0062978	CG31808	3
FBgn0063127	lncRNA:CR33938	2
FBgn0063373	snoRNA:CD6c	1
FBgn0063374	snoRNA:CD6b	2
FBgn0063378	snoRNA:CD2d	1
FBgn0063379	snoRNA:CD2c	2
FBgn0063385	snoRNA:CD3a	2
FBgn0063386	snoRNA:CD5c	2
FBgn0063387	snoRNA:CD5b	1
FBgn0063389	snoRNA:CD8	2
FBgn0063391	snoRNA:CD9b	2
FBgn0063392	snoRNA:CD9a	2
FBgn0063449	Uhg2	2
FBgn0063491	GstE9	1
FBgn0063492	GstE8	3
FBgn0063493	GstE7	2
FBgn0063494	GstE6	2
FBgn0063495	GstE5	2
FBgn0063497	GstE3	2
FBgn0063670	CG40228	2
FBgn0063923	Kaz1-ORFB	2
FBgn0064225	RpL5	2
FBgn0064766	CG7600	2
FBgn0065032	Arpc3B	2
FBgn0065035	AlkB	2
FBgn0065047	snoRNA:CD11b	2
FBgn0065048	snoRNA:CD11a	2
FBgn0065051	scaRNA:MeU5-U42	2
FBgn0065053	snoRNA:CD15	2
FBgn0065055	snoRNA:Psi28S-2648	2
FBgn0065057	scaRNA:MeU2-C28	2
FBgn0065058	snoRNA:CD21	2
FBgn0065064	snoRNA:Psi28S-291	2
FBgn0065066	snoRNA:CD14	2
FBgn0065070	snoRNA:CD19	2
FBgn0065071	snoRNA:CD18	2
FBgn0065073	snoRNA:CD13	2
FBgn0065098	RNaseMRP:RNA	2
FBgn0065099	snRNA:7SKa	2
FBgn0065100	sncRNA:254	2
FBgn0066084	RpL41	2
FBgn0066101	LpR1	2
FBgn0066114	GlcAT-I	2
FBgn0067102	GlcT	2
FBgn0067317	Cby	2
FBgn0067628	CG33331	2
FBgn0067629	CG33332	2
FBgn0067779	dbr	2
FBgn0067783	DPCoAC	2
FBgn0067861	Sdic1	2
FBgn0067864	Patj	2
FBgn0069056	CG33226	2
FBgn0069242	eca	2
FBgn0069354	Porin2	3
FBgn0069923	Mic10b	2
FBgn0082582	tmod	2
FBgn0082585	sprt	2
FBgn0082598	akirin	2
FBgn0082831	pps	2
FBgn0082919	snoRNA:CD61	2
FBgn0082922	snoRNA:Or-aca4	3
FBgn0082923	snoRNA:Or-aca3	2
FBgn0082925	snoRNA:Or-aca1	2
FBgn0082927	snoRNA:CD33b	2
FBgn0082929	snoRNA:CD53c	2
FBgn0082930	snoRNA:CD53b	2
FBgn0082931	snoRNA:CD53a	2
FBgn0082937	snoRNA:CD31b	2
FBgn0082941	snoRNA:CD45	2
FBgn0082943	snoRNA:CD27a	3
FBgn0082944	snoRNA:CD52c	2
FBgn0082945	snoRNA:CD52b	2
FBgn0082946	snoRNA:CD52a	1
FBgn0082948	snoRNA:CD38b	3
FBgn0082949	snoRNA:CD38a	2
FBgn0082954	snoRNA:Psi28S-3571	2
FBgn0082957	snoRNA:Psi28S-3405d	2
FBgn0082958	snoRNA:Psi28S-3405c	2
FBgn0082959	snoRNA:Psi28S-3405b	2
FBgn0082960	snoRNA:Psi28S-3405a	2
FBgn0082961	snoRNA:Psi28S-3385b	2
FBgn0082962	snoRNA:Psi28S-3385a	2
FBgn0082966	snoRNA:Psi28S-3327b	2
FBgn0082967	snoRNA:Psi28S-3327a	2
FBgn0082969	snoRNA:Psi28S-3316d	2
FBgn0082971	snoRNA:Psi28S-3316b	2
FBgn0082972	snoRNA:Psi28S-3316a	1
FBgn0082974	snoRNA:Psi28S-3305c	2
FBgn0082975	snoRNA:Psi28S-3305b	3
FBgn0082978	snoRNA:Psi28S-3091b	2
FBgn0082979	snoRNA:Psi28S-3091a	2
FBgn0082980	snoRNA:Psi28S-2996	2
FBgn0082981	snoRNA:Psi28S-2949	2
FBgn0082983	snoRNA:Psi28S-2626	2
FBgn0082986	snoRNA:Psi28S-2562	2
FBgn0082987	snoRNA:Psi28S-2444	2
FBgn0082988	snoRNA:Psi28S-2442b	2
FBgn0082989	snoRNA:Psi28S-2442a	2
FBgn0082994	snoRNA:Psi28S-1837c	2
FBgn0082995	snoRNA:Psi28S-1837b	2
FBgn0082997	snoRNA:Psi28S-1232	2
FBgn0082998	snoRNA:Psi28S-1192d	2
FBgn0082999	snoRNA:Psi28S-1192c	2
FBgn0083000	snoRNA:Psi28S-1192b	2
FBgn0083001	snoRNA:Psi28S-1192a	2
FBgn0083003	snoRNA:Psi28S-1175c	2
FBgn0083004	snoRNA:Psi28S-1175b	2
FBgn0083005	snoRNA:Psi28S-1175a	2
FBgn0083006	snoRNA:Psi28S-1153	2
FBgn0083007	snoRNA:Psi28S-1135f	2
FBgn0083008	snoRNA:Psi28S-1135e	2
FBgn0083009	snoRNA:Psi28S-1135d	2
FBgn0083010	snoRNA:Psi28S-1135c	2
FBgn0083011	snoRNA:Psi28S-1135b	2
FBgn0083012	snoRNA:Psi28S-1135a	2
FBgn0083013	snoRNA:Psi28S-1060	2
FBgn0083014	snoRNA:Psi18S-996	2
FBgn0083015	snoRNA:Psi18S-920	2
FBgn0083016	snoRNA:Psi18S-841d	1
FBgn0083020	snoRNA:Psi18S-640g	1
FBgn0083027	snoRNA:Psi18S-531	2
FBgn0083028	snoRNA:Psi18S-525k	2
FBgn0083032	snoRNA:Psi18S-525g	1
FBgn0083039	snoRNA:Psi18S-301	2
FBgn0083040	snoRNA:Psi18S-1854c	2
FBgn0083041	snoRNA:Psi18S-1854b	2
FBgn0083042	snoRNA:Psi18S-1854a	2
FBgn0083044	snoRNA:Psi18S-1397	2
FBgn0083045	snoRNA:Psi18S-1389b	2
FBgn0083046	snoRNA:Psi18S-1389a	3
FBgn0083047	snoRNA:Psi18S-1377e	2
FBgn0083048	snoRNA:Psi18S-1377d	2
FBgn0083049	snoRNA:Psi18S-1377c	2
FBgn0083050	snoRNA:Psi18S-1377b	2
FBgn0083053	snoRNA:Psi18S-1347b	2
FBgn0083054	snoRNA:Psi18S-1347a	2
FBgn0083055	snoRNA:Psi18S-1295	2
FBgn0083058	snoRNA:Psi18S-1086	2
FBgn0083068	CG33947	2
FBgn0083120	Uhg8	2
FBgn0083123	Uhg5	2
FBgn0083124	Uhg4	2
FBgn0083167	Neb-cGP	2
FBgn0083940	RhoU	2
FBgn0083951	CG34115	2
FBgn0083952	CG34116	2
FBgn0083953	CG34117	2
FBgn0083956	ldd	2
FBgn0083961	CG34125	3
FBgn0083962	CG34126	2
FBgn0083968	CG34132	2
FBgn0083969	CG34133	2
FBgn0083970	CG34134	2
FBgn0083973	dunk	2
FBgn0083978	CG17672	2
FBgn0083983	mRpL34	2
FBgn0083984	CG34148	2
FBgn0083985	CG34149	2
FBgn0083986	CG34150	2
FBgn0083987	snRNA:U11	2
FBgn0083988	snoRNA:CD58a	2
FBgn0083992	Mkp	2
FBgn0084017	CR41454	2
FBgn0085188	CG34159	2
FBgn0085192	CG34163	2
FBgn0085194	CG34165	2
FBgn0085195	CG34166	3
FBgn0085203	CG34174	2
FBgn0085212	CG34183	2
FBgn0085220	Ufm1	2
FBgn0085222	CG34193	2
FBgn0085224	CG34195	2
FBgn0085229	Tom6	2
FBgn0085235	CG34206	2
FBgn0085242	CG34213	2
FBgn0085243	CG34214	2
FBgn0085249	CG34220	2
FBgn0085256	CG34227	1
FBgn0085257	CG34228	2
FBgn0085260	CG34231	2
FBgn0085261	CG34232	3
FBgn0085263	CG34234	2
FBgn0085271	CG34242	2
FBgn0085276	CG34247	2
FBgn0085279	CG34250	2
FBgn0085284	Blos3	2
FBgn0085285	CG34256	3
FBgn0085290	Targ3	2
FBgn0085291	CR34262	1
FBgn0085292	CG34263	2
FBgn0085294	CG34265	2
FBgn0085305	CG34276	2
FBgn0085307	CG34278	2
FBgn0085320	CG34291	3
FBgn0085322	CG34293	2
FBgn0085325	CG34296	1
FBgn0085334	CG34305	2
FBgn0085339	CG34310	2
FBgn0085345	CG34316	2
FBgn0085354	CG34325	2
FBgn0085370	Pde11	2
FBgn0085376	CG34347	2
FBgn0085377	CG34348	2
FBgn0085384	CG34355	2
FBgn0085397	Fili	2
FBgn0085400	side-V	2
FBgn0085405	CG34376	2
FBgn0085408	Shrm	2
FBgn0085409	smal	2
FBgn0085411	CG34382	2
FBgn0085412	kmr	2
FBgn0085417	natalisin	2
FBgn0085423	GramD1B	2
FBgn0085424	nub	2
FBgn0085427	CG34398	2
FBgn0085428	Nox	2
FBgn0085430	Dora	2
FBgn0085433	CG34404	2
FBgn0085434	NaCP60E	2
FBgn0085436	Not1	2
FBgn0085437	CG34408	2
FBgn0085438	CG34409	2
FBgn0085442	NKAIN	2
FBgn0085443	spri	2
FBgn0085444	mute	2
FBgn0085446	CG34417	2
FBgn0085450	Snoo	2
FBgn0085451	htk	2
FBgn0085452	CG34423	1
FBgn0085453	Mthfs	2
FBgn0085468	ND-MWFE	2
FBgn0085474	CG34445	3
FBgn0085475	CG34446	2
FBgn0085478	Zdhhc8	2
FBgn0085479	CG34450	2
FBgn0085482	CG34453	2
FBgn0085483	CG34454	2
FBgn0085484	Pdxk	2
FBgn0085582	lncRNA:CR41257	3
FBgn0085599	CG41284	2
FBgn0085638	CG41378	2
FBgn0085732	CR40190	3
FBgn0085734	CR40450	2
FBgn0085736	CG40472	2
FBgn0085765	2SrRNA-Psi:CR40677	2
FBgn0085771	28SrRNA-Psi:CR40741	3
FBgn0085784	CR41379	2
FBgn0085786	CR41501	2
FBgn0085810	CR41597	2
FBgn0085813	18SrRNA-Psi:CR41602	3
FBgn0085819	28SrRNA-Psi:CR41609	3
FBgn0086028	snoRNA:CD49	2
FBgn0086039	snoRNA:CD48	2
FBgn0086042	snoRNA:CD44	2
FBgn0086048	snoRNA:CD56b	2
FBgn0086054	snoRNA:CD39b	2
FBgn0086055	snoRNA:CD37	2
FBgn0086057	snoRNA:CD47	2
FBgn0086061	snoRNA:CD62	2
FBgn0086065	snoRNA:CD32a	2
FBgn0086067	snoRNA:CD43	2
FBgn0086068	snoRNA:CD29	2
FBgn0086069	snoRNA:CD57	2
FBgn0086075	snoRNA:CD55	2
FBgn0086078	snoRNA:CD25b	2
FBgn0086079	snoRNA:CD25a	2
FBgn0086129	snama	2
FBgn0086130	Dbp21E2	2
FBgn0086134	Prosalpha2	2
FBgn0086251	del	2
FBgn0086253	rumi	2
FBgn0086254	Ar1	2
FBgn0086346	ALiX	2
FBgn0086347	Myo31DF	2
FBgn0086348	se	3
FBgn0086350	tef	2
FBgn0086355	Tpi	2
FBgn0086356	tum	2
FBgn0086357	Sec61alpha	2
FBgn0086358	Tab2	2
FBgn0086359	Invadolysin	2
FBgn0086361	alph	2
FBgn0086362	spn-F	2
FBgn0086365	Orct2	2
FBgn0086367	t	1
FBgn0086368	tw	2
FBgn0086370	sra	2
FBgn0086371	Elp6	2
FBgn0086372	lap	2
FBgn0086378	Alg-2	2
FBgn0086384	Mer	2
FBgn0086442	mib2	2
FBgn0086443	AsnRS	2
FBgn0086444	l(2)37Cb	2
FBgn0086445	l(2)37Cd	2
FBgn0086446	DCTN6-p27	2
FBgn0086447	Polr1D	2
FBgn0086448	PIG-Q	2
FBgn0086451	Heatr1	2
FBgn0086472	RpS25	2
FBgn0086519	Cpr47Eg	2
FBgn0086532	Spt-I	2
FBgn0086533	snoRNA:CD35	2
FBgn0086558	Ubi-p5E	2
FBgn0086600	snoRNA:Psi18S-1347c	2
FBgn0086601	snoRNA:Psi28S-3327c	2
FBgn0086602	snoRNA:Psi28S-3436b	2
FBgn0086603	snoRNA:CD20	2
FBgn0086605	CG9853	2
FBgn0086608	CG34112	2
FBgn0086611	Lcp65Ag3	2
FBgn0086655	jing	2
FBgn0086656	shrb	2
FBgn0086657	IKKepsilon	2
FBgn0086660	snoRNA:Psi28S-1837a	2
FBgn0086661	snoRNA:Psi28S-2566	2
FBgn0086662	snoRNA:Psi28S-3186	2
FBgn0086663	snoRNA:Psi18S-1275	2
FBgn0086664	snoRNA:Psi28S-2149	2
FBgn0086665	snoRNA:Psi18S-1377a	2
FBgn0086666	snoRNA:Psi28S-2179	2
FBgn0086667	snoRNA:Psi28S-3342	3
FBgn0086668	snoRNA:Psi28S-3436a	2
FBgn0086669	snoRNA:Psi18S-841a	2
FBgn0086671	snoRNA:Psi28S-2876	2
FBgn0086672	snoRNA:Or-aca5	2
FBgn0086673	CG13272	2
FBgn0086674	Tpst	2
FBgn0086676	spin	2
FBgn0086679	p	2
FBgn0086680	vvl	2
FBgn0086681	Mst36Fa	2
FBgn0086683	Spf45	2
FBgn0086686	l(3)L1231	2
FBgn0086687	Desat1	2
FBgn0086690	Plp	2
FBgn0086691	UK114	2
FBgn0086694	Bre1	2
FBgn0086695	hd	2
FBgn0086698	frtz	2
FBgn0086706	pix	2
FBgn0086707	ncm	2
FBgn0086708	stv	2
FBgn0086710	RpL30	2
FBgn0086711	mol	2
FBgn0086712	Egm	2
FBgn0086757	Golgin97	2
FBgn0086758	chinmo	2
FBgn0086768	Pcmt	2
FBgn0086779	step	2
FBgn0086784	stmA	2
FBgn0086785	Vps36	2
FBgn0086855	CG17078	2
FBgn0086856	CG11555	2
FBgn0086895	pea	2
FBgn0086898	dgo	2
FBgn0086904	Nacalpha	2
FBgn0086906	sls	2
FBgn0086908	egg	2
FBgn0086909	Hykk	2
FBgn0086912	mbm	2
FBgn0087005	rtp	3
FBgn0087007	bbg	2
FBgn0087008	e(y)3	2
FBgn0087013	Karybeta3	2
FBgn0087021	Spc25	2
FBgn0087035	AGO2	2
FBgn0087039	Sbp2	2
FBgn0087040	alphaTub67C	2
FBgn0243486	rdo	2
FBgn0243511	psidin	2
FBgn0243512	puc	2
FBgn0243513	cnir	2
FBgn0243514	eater	2
FBgn0243516	Vrp1	2
FBgn0250732	gfzf	2
FBgn0250746	Prosbeta7	2
FBgn0250753	kra	2
FBgn0250754	CG42232	2
FBgn0250755	CG42233	2
FBgn0250785	vari	2
FBgn0250786	Chd1	2
FBgn0250788	beta-Spec	2
FBgn0250789	alpha-Spec	2
FBgn0250791	alphaSnap	2
FBgn0250814	UQCR-C2	2
FBgn0250815	Jon65Aiv	1
FBgn0250820	meigo	2
FBgn0250823	gish	2
FBgn0250830	CG12547	2
FBgn0250837	dUTPase	2
FBgn0250838	roh	2
FBgn0250839	Jhbp2	2
FBgn0250843	Prosalpha6	2
FBgn0250848	CtsK1	2
FBgn0250850	rig	2
FBgn0250867	CG42238	2
FBgn0250868	CG42239	2
FBgn0250869	CG42240	2
FBgn0250871	pot	2
FBgn0250874	ttm50	2
FBgn0250906	Pgk	2
FBgn0250907	Cht10	2
FBgn0259098	CG42246	2
FBgn0259108	futsch	2
FBgn0259112	asRNA:CR42254	2
FBgn0259113	PolA1	2
FBgn0259139	glo	2
FBgn0259143	CG42258	2
FBgn0259151	CG42266	2
FBgn0259152	Clbn	2
FBgn0259163	CG42268	2
FBgn0259166	CG42271	2
FBgn0259167	CG42272	2
FBgn0259168	mnb	2
FBgn0259170	alpha-Man-Ia	2
FBgn0259173	corn	2
FBgn0259174	Nedd4	2
FBgn0259175	ome	2
FBgn0259176	bun	2
FBgn0259178	5PtaseI	2
FBgn0259188	Ir7f	1
FBgn0259195	CG42299	2
FBgn0259196	CG42300	2
FBgn0259209	Mlp60A	2
FBgn0259211	grh	2
FBgn0259212	cno	2
FBgn0259221	ATP8A	2
FBgn0259226	CG42326	1
FBgn0259227	CG42327	2
FBgn0259228	C3G	2
FBgn0259238	CG42336	2
FBgn0259243	Pka-R1	2
FBgn0259244	CG42342	2
FBgn0259481	Mob2	2
FBgn0259482	Mob3	2
FBgn0259483	Mob4	2
FBgn0259676	Prim2	2
FBgn0259682	Jabba	2
FBgn0259685	crb	2
FBgn0259704	Nsun5	2
FBgn0259705	CG42359	2
FBgn0259707	CG42361	2
FBgn0259711	CG42365	2
FBgn0259722	CG42376	2
FBgn0259728	CG42382	2
FBgn0259734	Nost	2
FBgn0259735	mtgo	2
FBgn0259736	CG42390	2
FBgn0259737	CG42391	2
FBgn0259740	CG42394	2
FBgn0259742	CG42360	2
FBgn0259745	wech	2
FBgn0259749	mmy	2
FBgn0259785	pzg	2
FBgn0259789	zld	2
FBgn0259791	bora	2
FBgn0259818	CG42399	2
FBgn0259824	Hip14	2
FBgn0259832	CG34229	3
FBgn0259834	out	2
FBgn0259876	Cap-G	2
FBgn0259878	Fs	2
FBgn0259896	NimC1	2
FBgn0259916	CG42445	2
FBgn0259923	Septin4	2
FBgn0259936	Uhg3	2
FBgn0259937	Nop60B	2
FBgn0259938	cwo	2
FBgn0259977	Tdc1	2
FBgn0259978	vlc	2
FBgn0259982	Uxt	2
FBgn0259984	kuz	2
FBgn0259985	Mppe	2
FBgn0259986	nab	2
FBgn0259992	CG42489	2
FBgn0259993	lncRNA:CR42491	2
FBgn0259994	OtopLa	1
FBgn0260003	Dys	2
FBgn0260005	wtrw	2
FBgn0260006	drd	2
FBgn0260008	UQCR-11	2
FBgn0260012	pds5	2
FBgn0260026	CG42494	2
FBgn0260027	CG42495	2
FBgn0260049	flr	2
FBgn0260226	CG42500	3
FBgn0260243	E(var)3-9	2
FBgn0260386	mtg	2
FBgn0260388	CG42514	2
FBgn0260397	Su(var)3-3	2
FBgn0260399	gwl	2
FBgn0260400	elav	2
FBgn0260407	mRpS23	2
FBgn0260431	CG42526	2
FBgn0260439	Pp2A-29B	2
FBgn0260440	spdo	2
FBgn0260442	rhea	2
FBgn0260444	Not10	2
FBgn0260447	CR11386	2
FBgn0260450	CalpC	2
FBgn0260456	CG4806	2
FBgn0260462	CtsF	2
FBgn0260463	Unc-115b	2
FBgn0260475	CG30059	3
FBgn0260477	CG30283	2
FBgn0260481	CG32454	2
FBgn0260484	HIP	2
FBgn0260486	Ziz	2
FBgn0260632	dl	2
FBgn0260634	eIF4G2	2
FBgn0260635	Diap1	2
FBgn0260639	gammaTub23C	2
FBgn0260642	Antp	2
FBgn0260648	Rrp40	2
FBgn0260653	serp	2
FBgn0260655	l(3)76BDm	2
FBgn0260659	CG42542	2
FBgn0260660	Mp	2
FBgn0260720	asRNA:CR42547	2
FBgn0260722	lncRNA:CR42549	2
FBgn0260741	CG3281	2
